title,poet,dynasty,textual,translation
蝶恋花·辛苦最怜天上月,纳兰性德,清代,唱罢秋坟愁未歇，春丛认取双栖蝶,我在秋日，面对你的坟茔，高歌一曲，然而愁绪丝毫没有削减，我是多么希望能和你像春天里双飞双宿的蝴蝶那样在草丛里嬉戏啊
蝶恋花·一别家山音信杳,施耐庵,元代,一别家山音信杳，百种相思，肠断何时了,自从离别家乡音信无踪，千百种相思，令人断肠伤情
蝶恋花·一别家山音信杳,施耐庵,元代,燕子不来花又老，一春瘦的腰儿小,燕子不飞来花又凋零，一春瘦得衣带宽松
蝶恋花·一别家山音信杳,施耐庵,元代,薄幸郎君何日到，想自当初，莫要相逢好,负心的郎君何日回程，回想起当初，不如不相逢
蝶恋花·一别家山音信杳,施耐庵,元代,好梦欲成还又觉，绿窗但觉莺啼晓,刚要做成好梦又被惊醒，纱窗外传来莺啼声声
蝶恋花·禹庙兰亭今古路,陆游,宋代,禹庙兰亭今古路,通往禹庙、兰亭的路，从古到今只有一条
蝶恋花·禹庙兰亭今古路,陆游,宋代,一夜清霜，染尽湖边树,一夜寒霜，使湖边的树林像染过一样
蝶恋花·禹庙兰亭今古路,陆游,宋代,鹦鹉杯深君莫诉，他时相遇知何处，冉冉年华留不住,请您不要说酒杯太深，这一次分别，又不知在何方才能相逢
蝶恋花·禹庙兰亭今古路,陆游,宋代,镜里朱颜，毕竟消磨去,时光飞逝，美好年华难以留住，镜里的年轻容颜，很快就老去了
蝶恋花·禹庙兰亭今古路,陆游,宋代,一句丁宁君记取,只有一句话要记住：
蝶恋花·禹庙兰亭今古路,陆游,宋代,神仙须是闲人做,只有闲人才能当神仙
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,九畹芳菲兰佩好,用来作为佩饰是多么美好
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,空谷无人，自怨蛾眉巧,可空谷无人，叫我埋怨娥眉再巧谁个来瞧
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,宝瑟泠泠千古调，朱丝弦断知音少,琴瑟清脆奏出千古绝调，即便弹断朱红的丝弦，知音依旧稀少
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,冉冉年华吾自老,年华悄然流逝，我已经衰老
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,水满汀洲，何处寻芳草,汀洲涨满了江水，该到何处寻觅芳草
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,唤起湘累歌未了,我只能将屈原大夫唤醒，在石龙前边歌边
蝶恋花·月下醉书雨岩石浪,辛弃疾,宋代,石龙舞罢松风晓,阵阵松风里，不知不觉天已破晓
蝶恋花·伫倚危楼风细细,柳永,宋代,伫倚危楼风细细,我长时间倚靠在高楼的栏杆上，微风拂面一丝丝一细细
蝶恋花·伫倚危楼风细细,柳永,宋代,望极春愁，黯黯生天际,望不尽的春日离愁，沮丧忧愁从遥远无边的天际升起
蝶恋花·伫倚危楼风细细,柳永,宋代,草色烟光残照里,碧绿的草色，飘忽缭绕的云霭雾气掩映在落日余晖里
蝶恋花·伫倚危楼风细细,柳永,宋代,无言谁会凭阑意,默默无言谁理解我靠在栏杆上的心情
蝶恋花·伫倚危楼风细细,柳永,宋代,拟把疏狂图一醉,打算把放荡不羁的心情给灌醉
蝶恋花·伫倚危楼风细细,柳永,宋代,对酒当歌，强乐还无味,举杯高歌，勉强欢笑反而觉得毫无意味
蝶恋花·伫倚危楼风细细,柳永,宋代,衣带渐宽终不悔，为伊消得人憔悴,我日渐消瘦下去却始终不感到懊悔，宁愿为她消瘦得精神萎靡神色憔悴
蝶恋花·昨夜秋风来万里,苏轼,宋代,昨夜秋风来万里,昨夜的秋风好似来自万里之外的家乡
蝶恋花·昨夜秋风来万里,苏轼,宋代,月上屏帏，冷透人衣袂,月亮攀上了寝息之所的帷帐，冷气透入人的衣袖
蝶恋花·昨夜秋风来万里,苏轼,宋代,有客抱衾愁不寐,在异乡作客的我抱着被子愁得睡不着觉
蝶恋花·昨夜秋风来万里,苏轼,宋代,那堪玉漏长如岁,更哪能忍受漏壶一滴滴的声音，越发觉得长夜漫漫
蝶恋花·昨夜秋风来万里,苏轼,宋代,羁舍留连归计未,寄居他乡回家的日子遥遥无期
蝶恋花·昨夜秋风来万里,苏轼,宋代,梦断魂销，一枕相思泪,梦里醒来凄绝伤神，一觉醒来满面都是相思的泪水
蝶恋花·昨夜秋风来万里,苏轼,宋代,衣带渐宽无别意,衣带渐渐宽松，不为别的什么
蝶恋花·昨夜秋风来万里,苏轼,宋代,新书报我添憔悴,只为新到的书信，又平添了许多憔悴
定风波·次高左藏使君韵,黄庭坚,宋代,万里黔中一漏天，屋居终日似乘船,黔中阴雨连绵，仿佛天漏，遍地都是水，终日被困家中，犹如待在一艘破船上
定风波·次高左藏使君韵,黄庭坚,宋代,及至重阳天也霁，催醉，鬼门关外蜀江前,久雨放晴，又逢重阳佳节，在蜀江之畔，畅饮狂欢
定风波·次高左藏使君韵,黄庭坚,宋代,莫笑老翁犹气岸，君看，几人黄菊上华颠,不要取笑我，虽然年迈但气概仍在，请看，老翁头上插菊花者有几人呢
定风波·次高左藏使君韵,黄庭坚,宋代,戏马台南追两谢，驰射，风流犹拍古人肩,吟诗填词，堪比戏马台南赋诗的两谢，骑马射箭，纵横驰骋，英雄直追古时风流人物
定风波·红梅,苏轼,宋代,好睡慵开莫厌迟,不要厌烦贪睡的红梅久久不能开放，只是爱惜自己不合时宜
定风波·红梅,苏轼,宋代,自怜冰脸不时宜,偶尔是淡红如桃杏色，文静大放，偶尔疏条细枝傲立于雪霜
定风波·红梅,苏轼,宋代,偶作小红桃杏色，闲雅，尚馀孤瘦雪霜姿，休把闲心随物态，何事，酒生微晕沁瑶肌,红梅本具雪霜之质，不随俗作态媚人，虽呈红色，形类桃杏，乃是如美人不胜酒力所致，未曾堕其孤洁之本性
定风波·红梅,苏轼,宋代,诗老不知梅格在，吟咏，更看绿叶与青枝,石延年根本不知道红梅的品格，只看重绿叶与青枝
定风波·江水沉沉帆影过,阎选,五代,江水沉沉帆影过，游鱼到晚透寒波,江水深沉，船帆的影子在江面上划过，水中的鱼从早到晚在寒冷的江波中游动
定风波·江水沉沉帆影过,阎选,五代,渡口双双飞白鸟，烟袅，芦花深处隐渔歌,渡口那边飞起了成双成对的白鸟，云烟四处缭绕，渔人唱着渔歌在芦苇丛的深处隐去
定风波·江水沉沉帆影过,阎选,五代,扁舟短棹归兰浦，人去，萧萧竹径透青莎,用短桨划着小船回到长着兰草的水边，人就这样离去了，小路上的竹林被风吹得不断作响，路上长满了青色的莎草
定风波·江水沉沉帆影过,阎选,五代,深夜无风新雨歇，凉月，露迎珠颗入圆荷,到了深夜，风停了，雨也停了，月亮照在寒冷的天上，露珠一颗颗滚入荷叶里面
定风波·三月七日沙湖道中遇雨,苏轼,宋代,序：三月七日，沙湖道中遇雨，雨具先去，同行皆狼狈，余独不觉,三月七日，在沙湖道上赶上了下雨，拿着雨具的仆人先前离开了，同行的人都觉得很狼狈，只有我不这么觉得
定风波·三月七日沙湖道中遇雨,苏轼,宋代,已而遂晴，故作此词,过了一会儿天晴了，就做了这首词
定风波·三月七日沙湖道中遇雨,苏轼,宋代,莫听穿林打叶声，何妨吟啸且徐行,不用注意那穿林打叶的雨声，不妨一边吟咏长啸着，一边悠然地行走
定风波·三月七日沙湖道中遇雨,苏轼,宋代,竹杖芒鞋轻胜马，谁怕,竹杖和草鞋轻捷得胜过骑马，有什么可怕的
定风波·三月七日沙湖道中遇雨,苏轼,宋代,一蓑烟雨任平生,一身蓑衣任凭风吹雨打，照样过我的一生
定风波·三月七日沙湖道中遇雨,苏轼,宋代,料峭春风吹酒醒，微冷，山头斜照却相迎,春风微凉，将我的酒意吹醒，寒意初上，山头初晴的斜阳却应时相迎
定风波·三月七日沙湖道中遇雨,苏轼,宋代,回首向来萧瑟处，归去，也无风雨也无晴,回头望一眼走过来遇到风雨的地方，回去吧，对我来说，既无所谓风雨，也无所谓天晴
定风波·为有书来与我期,庄棫,清代,为有书来与我期，便从兰杜惹相思,期盼有书信来与我期约，所以见到香草和兰草还有杜若，就禁不住起相思之意
定风波·为有书来与我期,庄棫,清代,昨夜蝶衣刚入梦，珍重,昨天夜里梦到了友人，道一声珍重
定风波·为有书来与我期,庄棫,清代,东风要到送春时,到了暮春时节，而且东风就要把美人吹送到自己身边来了，虽然相见遥遥无期，相思却绵绵不断
定风波·为有书来与我期,庄棫,清代,三月正当三十日，占得，春光毕竟共春归,此时正当三月三十日，春景不常，很快春天就要离去了
定风波·为有书来与我期,庄棫,清代,只有成阴并结子，都是，而今但愿著花迟,虽然以后将是遍地的绿荫和累累的果实，可如今我却盼望春天再长一些，花期再长一些
定风波·席上送范廓之游建康,辛弃疾,宋代,听我尊前醉后歌，人生亡奈别离何,请听听我在酒杯前说的这番话，离别本是人生中无可奈何的事情
定风波·席上送范廓之游建康,辛弃疾,宋代,但使情亲千里近，须信,如果感情好的话，即使相隔千里，也会感觉很近，一定要相信
定风波·席上送范廓之游建康,辛弃疾,宋代,无情对面是山河,如果感情疏远，即使面对面也如隔山河
定风波·席上送范廓之游建康,辛弃疾,宋代,寄语石头城下水，居士，而今浑不怕风波,告诉建康的山和水，再也没有政治上的风波来纠缠我了
定风波·席上送范廓之游建康,辛弃疾,宋代,借使未如鸥鸟惯相伴，也应学得老渔蓑,即使不能称为鸥鸟的同伴，但是习惯了以后也能像老渔翁一样，身穿蓑衣，在江上垂钓
东城,赵孟頫,元代,野店桃花红粉姿，陌头杨柳绿烟丝,那郊野小店旁的株株桃花，恰似那施罢脂粉的美女，娉婷而立，分外娇媚；那田间小路边的棵棵杨柳，恰如那绿色的轻烟，依风袅袅，丝丝缕缕
东城,赵孟頫,元代,不因送客东城去，过却春光总不知,如果不是因为送客而来到这城东，恐过这大好春光过去了，自己也全然不会知晓
东城高且长,佚名,两汉,东城高且长，逶迤自相属,洛阳的东城门外，高高的城墙
东城高且长,佚名,两汉,回风动地起，秋草萋已绿,从曲折绵长鳞次栉比的楼宇、房舍外绕过一圈，又回到原处.
东城高且长,佚名,两汉,四时更变化，岁暮一何速,四野茫茫，转眼又有秋风在大地上激荡而起，空旷地方自下而上吹起的旋风，犹如动地般的吹起，使往昔葱绿的草野霎时变得凄凄苍苍，转眼一年又过去了!
东城高且长,佚名,两汉,晨风怀苦心，蟋蟀伤局促,在怅然失意的心境中，就是听那天地间的鸟啭虫鸣，也会让人苦闷，鸷鸟在风中苦涩地啼叫，蟋蟀也因寒秋降临而伤心哀鸣
东城高且长,佚名,两汉,荡涤放情志，何为自结束,不但是人生，自然界的一切生命不都感到了时光流逝，与其处处自我约束，等到迟暮之际再悲鸣哀叹，何不早些涤除烦忧，放开情怀，去寻求生活的乐趣呢!
东城高且长,佚名,两汉,燕赵多佳人，美者颜如玉,那燕赵宛洛之地本来就有很多的佳人美女，美女艳丽其颜如玉般的洁白秀美
东城高且长,佚名,两汉,被服罗裳衣，当户理清曲,穿著罗裳薄衣随风飘逸拂动，仪态雍容端坐正铮铮地习练著筝商之曲
东城高且长,佚名,两汉,音响一何悲,《音响一何悲》之曲因为琴瑟之柱调得太紧促，那琴声竟似骤雨疾风，听起来分外悲惋动人
东城高且长,佚名,两汉,弦急知柱促,由于听曲动心，不自觉地引起遐思，手在摆弄衣带，无以自遣怅惘的心情
东城高且长,佚名,两汉,驰情整巾带，沉吟聊踯躅,反复沉吟，双足为之踯躅不前，被佳人深沉的曲调所感动
东城高且长,佚名,两汉,思为双飞燕，衔泥巢君屋,心里遥想着要与佳人成为双飞燕，衔泥筑巢永结深情
东城送运判马察院,梅尧臣,宋代,春风骋巧如翦刀，先裁杨柳后杏桃,春天已至，万物复苏
东城送运判马察院,梅尧臣,宋代,役徒开汴前日放，亦将决水归河槽,长时间以来，都城里的人每天都引颈而望，盼望着早降甘霖，他们心情就像是那渴极的人盼望水喝一样的急切
东城送运判马察院,梅尧臣,宋代,都人倾望若焦渴，寒食已近沟已淘,寒食前夕，京城里大小沟渠都也已经疏通完毕，以便大雨下来时迅速地排洪
东城送运判马察院,梅尧臣,宋代,何当黄流与雨至，雨深一尺水一篙,如果地面降水深一尺即可解除旱情，汴河水深一篙即可通航，等到大雨来临，黄河水也到来之时，不仅都城人民和吴楚人民得以解除旱象，而且汴河也畅行无阻了
东城送运判马察院,梅尧臣,宋代,都水御史亦即喜，日夜顺疾回轻舠,马遵也不用再滞留京城，可乘着如刀之轻舟，顺流直下，夜兼程，回到江南了，那可更是皆大欢喜呀
东城送运判马察院,梅尧臣,宋代,频年吴楚岁苦旱，一稔未足生脂膏,吴楚常常受到苦旱灾害的折磨，连年欠收，即使这回下一场透雨，庄稼可以得到一次较好收成，老百姓还是不能缓过气来
东城送运判马察院,梅尧臣,宋代,吾愿取之勿求羡，穷鸟困兽易遯逃,重税之下，老百姓没有办法生活下去，他们就会像无食之鸟、被困之兽一样，被迫逃亡
东城送运判马察院,梅尧臣,宋代,我今出城勤送子，沽酒不惜典弊袍,我今天出城去送马遵，不惜拿旧衣服去典押以便换取酒钱，买些酒好为他践行
东城送运判马察院,梅尧臣,宋代,数途必向睢阳去，太傅大尹皆英豪,此次离开必定向雎阳的方向进发，太傅大尹都是大英雄大豪杰
东城送运判马察院,梅尧臣,宋代,试乞二公评我说，万分岂不益一毛,请求友人将他上面讲的话请他们两人评一评，看看是否对于天下的人有好处
东城送运判马察院,梅尧臣,宋代,国给民苏自有暇，东园乃可资游遨,只有国家强盛富足，人民才能得到复苏；只有人民温饱，有力耕作，国家才能富足，要是地方太平，不生事端，那么就有时间跟马遵去遨游东园
东风第一枝·咏春雪,史达祖,宋代,巧沁兰心，偷黏草甲，东风欲障新暖,雪巧妙地沁入兰花的花心，悄悄地粘上春草的草芽
东风第一枝·咏春雪,史达祖,宋代,谩凝碧瓦难留，信知暮寒轻浅,仿佛想挡住了春风送来的温暖，雪花在碧瓦上很快融化，我知道昏暮时的寒意还很浅
东风第一枝·咏春雪,史达祖,宋代,行天入镜，做弄出、轻松纤软,桥面上行走，像漫步白云浮天，池沼澄净如明镜一般，雪花把万物打扮得轻柔细软
东风第一枝·咏春雪,史达祖,宋代,料故园、不卷重帘，误了乍来双燕,我想故乡必是落雪天寒，那里的层层帘幕四垂未卷，阻误了初归的双燕
东风第一枝·咏春雪,史达祖,宋代,青未了、柳回白眼，红欲断、杏开素面,杨柳才染上青色，初生的柳叶都变成千万只白眼，刚开的杏花也由红脸变成粉妆素面
