poetryId,标题,诗文,翻译,朝代,诗人,标签
50042,诉衷情·小桃灼灼柳鬖鬖,小桃灼灼柳鬖鬖，春色满江南。雨晴风暖烟淡，天气正醺酣。山泼黛，水挼蓝，翠相搀。歌楼酒旆，故故招人，权典青衫。,"桃花盛开，垂柳依依，江南的春色很美。雨过天晴，春风温暖烟霭淡淡，让人陶醉。
山峦黛绿，水波湛蓝，绿水与青山相互映衬着。歌楼酒旗飘动，招人前去。姑且把青衫典当了换酒吧。",宋代,黄庭坚,春天
50042,诉衷情·小桃灼灼柳鬖鬖,小桃灼灼柳鬖鬖，春色满江南。雨晴风暖烟淡，天气正醺酣。山泼黛，水挼蓝，翠相搀。歌楼酒旆，故故招人，权典青衫。,"桃花盛开，垂柳依依，江南的春色很美。雨过天晴，春风温暖烟霭淡淡，让人陶醉。
山峦黛绿，水波湛蓝，绿水与青山相互映衬着。歌楼酒旗飘动，招人前去。姑且把青衫典当了换酒吧。",宋代,黄庭坚,写景
50050,瑞鹤仙·环滁皆山也,环滁皆山也。望蔚然深秀，琅琊山也。山行六七里，有翼然泉上，醉翁亭也。翁之乐也。得之心、寓之酒也。更野芳佳木，风高日出，景无穷也。游也。山肴野蔌，酒洌泉香，沸筹觥也。太守醉也。喧哗众宾欢也。况宴酣之乐、非丝非竹，太守乐其乐也。问当时、太守为谁，醉翁是也。,"环绕着滁州城的都是山。远远望过去树木茂盛，又幽深又秀丽的，是琅琊山。沿着山上走六七里，有一个四角翘起，像鸟张开翅膀一样高踞于泉水之上的亭子，是醉翁亭。太守欣赏山水的乐趣，领会在心里，寄托在喝酒上。野花开了，美好的树木繁茂滋长，天高气爽，霜色洁白，四季的景色不同，乐趣也是无穷无尽的。
游玩的时候，野味野菜，用酿泉的泉水来酿酒，泉水清，酒水甜，酒杯和酒筹交互错杂。太守喝醉了，而人们时坐时起，大声喧哗，是宾客在尽情欢乐。而且宴会喝酒的乐趣，不在于弹琴奏乐，太守以游人的快乐为快乐。当时的太守是谁？是醉翁欧阳修。",宋代,黄庭坚,写景
50050,瑞鹤仙·环滁皆山也,环滁皆山也。望蔚然深秀，琅琊山也。山行六七里，有翼然泉上，醉翁亭也。翁之乐也。得之心、寓之酒也。更野芳佳木，风高日出，景无穷也。游也。山肴野蔌，酒洌泉香，沸筹觥也。太守醉也。喧哗众宾欢也。况宴酣之乐、非丝非竹，太守乐其乐也。问当时、太守为谁，醉翁是也。,"环绕着滁州城的都是山。远远望过去树木茂盛，又幽深又秀丽的，是琅琊山。沿着山上走六七里，有一个四角翘起，像鸟张开翅膀一样高踞于泉水之上的亭子，是醉翁亭。太守欣赏山水的乐趣，领会在心里，寄托在喝酒上。野花开了，美好的树木繁茂滋长，天高气爽，霜色洁白，四季的景色不同，乐趣也是无穷无尽的。
游玩的时候，野味野菜，用酿泉的泉水来酿酒，泉水清，酒水甜，酒杯和酒筹交互错杂。太守喝醉了，而人们时坐时起，大声喧哗，是宾客在尽情欢乐。而且宴会喝酒的乐趣，不在于弹琴奏乐，太守以游人的快乐为快乐。当时的太守是谁？是醉翁欧阳修。",宋代,黄庭坚,写山
50058,绿头鸭·咏月,晚云收，淡天一片琉璃。烂银盘、来从海底，皓色千里澄辉。莹无尘、素娥淡伫，静可数、丹桂参差。玉露初零，金风未凛，一年无似此佳时。露坐久，疏萤时度，乌鹊正南飞。瑶台冷，栏干凭暖，欲下迟迟。念佳人、音尘别后，对此应解相思。最关情、漏声正永，暗断肠、花影偷移。料得来宵，清光未减，阴晴天气又争知。共凝恋、如今别后，还是隔年期。人强健，清尊素影，长愿相随。,"傍晚浮云收敛，淡净的蓝天像一片澄碧的琉璃。银灿灿的圆盘，从海底升起，皓洁的月色洒下清澈的银辉，笼罩四野。晶莹莹纤尘不染，月宫嫦娥淡装伫立，明净净历历可数，那丹桂的枝叶参差不齐。刚刚开始结露，秋风尚未凛冽，一年中再没有如此美好的秋夕。露天下久坐仰望，疏落的流萤时时闪过，惊起的乌鸦向南飞去。登上冰冷的瑶台，将栏杆倚暖，欲下台阶却迟迟疑疑。
我想念远方的佳人，自离别断了消息，当此夜月也应寄情千里缓解相思愁绪。最牵动情怀，是那铜漏的水声不断滴沥；暗自伤心悲惨，是那婆娑的花影偷偷转移。料想来日的夜晚，皎洁的月光依然清丽，但天气是阴是晴又怎能预知呢？我们倾心爱恋，如今离别后，又期望着隔年的相遇。但愿人们健康，清醇的美酒，淡素的月影，永远相随相伴。",宋代,晁端礼,咏物
50199,洞仙歌·雪云散尽,一年春物，惟梅柳间意味最深。至莺花烂漫时，则春已衰迟，使人无复新意。予作《洞仙歌》，使探春者歌之，无后时之悔。雪云散尽，放晓晴池院。杨柳于人便青眼。更风流多处，一点梅心，相映远，约略颦轻笑浅。一年春好处，不在浓芳，小艳疏香最娇软。到清明时候，百紫千红，花正乱，已失春风一半。早占取韶光共追游，但莫管春寒，醉红自暖。,"雪后阴云散尽，拂晓时池水花木的庭院已然放晴。杨柳绽放着嫩芽新叶，遇人便露出了喜悦媚眼。更有风流多情，是那一点梅心。远远地与杨柳相映，隐约地露出淡淡的哀愁、微微的笑容。
一年春光最好处，不在繁花浓艳，那梅柳初绽的清艳花朵和疏淡芳香最是娇媚温柔。到了清明时节，繁花盛开一片纷乱，现极盛衰微的征兆，已丧失了春光美景的一半。及早地占取那短促的韶光。共同游乐追欢，莫管料峭春寒，醉酒红颜浑身自然温暖。",宋代,李元膺,春天
50199,洞仙歌·雪云散尽,一年春物，惟梅柳间意味最深。至莺花烂漫时，则春已衰迟，使人无复新意。予作《洞仙歌》，使探春者歌之，无后时之悔。雪云散尽，放晓晴池院。杨柳于人便青眼。更风流多处，一点梅心，相映远，约略颦轻笑浅。一年春好处，不在浓芳，小艳疏香最娇软。到清明时候，百紫千红，花正乱，已失春风一半。早占取韶光共追游，但莫管春寒，醉红自暖。,"雪后阴云散尽，拂晓时池水花木的庭院已然放晴。杨柳绽放着嫩芽新叶，遇人便露出了喜悦媚眼。更有风流多情，是那一点梅心。远远地与杨柳相映，隐约地露出淡淡的哀愁、微微的笑容。
一年春光最好处，不在繁花浓艳，那梅柳初绽的清艳花朵和疏淡芳香最是娇媚温柔。到了清明时节，繁花盛开一片纷乱，现极盛衰微的征兆，已丧失了春光美景的一半。及早地占取那短促的韶光。共同游乐追欢，莫管料峭春寒，醉酒红颜浑身自然温暖。",宋代,李元膺,咏物
50223,望海潮·洛阳怀古,梅英疏淡，冰澌溶泄，东风暗换年华。金谷俊游，铜驼巷陌，新晴细履平沙。长记误随车。正絮翻蝶舞，芳思交加。柳下桃蹊，乱分春色到人家。西园夜饮鸣笳。有华灯碍月，飞盖妨花。兰苑未空，行人渐老，重来是事堪嗟。烟暝酒旗斜。但倚楼极目，时见栖鸦。无奈归心，暗随流水到天涯。,"梅花稀疏，色彩轻淡，冰雪正在消融，春风吹拂暗暗换了年华。想昔日金谷胜游的园景，铜驼街巷的繁华，趁新晴漫步在雨后平沙。总记得曾误追了人家香车，正是柳絮翻飞蝴蝶翩舞，引得春思缭乱交加。柳荫下桃花小径，乱纷纷将春色送到万户千家。
西园夜里宴饮，乐工们吹奏起胡笳。缤纷高挂的华灯遮掩了月色，飞驰的车盖碰损了繁花。花园尚未凋残，游子却渐生霜发，重来旧地事事感慨吁嗟。暮霭里一面酒旗斜挂。空倚楼纵目远眺，时而看见栖树归鸦。见此情景，我油然而生归隐之心，神思已暗自随着流水奔到天涯。",宋代,秦观,春天
50223,望海潮·洛阳怀古,梅英疏淡，冰澌溶泄，东风暗换年华。金谷俊游，铜驼巷陌，新晴细履平沙。长记误随车。正絮翻蝶舞，芳思交加。柳下桃蹊，乱分春色到人家。西园夜饮鸣笳。有华灯碍月，飞盖妨花。兰苑未空，行人渐老，重来是事堪嗟。烟暝酒旗斜。但倚楼极目，时见栖鸦。无奈归心，暗随流水到天涯。,"梅花稀疏，色彩轻淡，冰雪正在消融，春风吹拂暗暗换了年华。想昔日金谷胜游的园景，铜驼街巷的繁华，趁新晴漫步在雨后平沙。总记得曾误追了人家香车，正是柳絮翻飞蝴蝶翩舞，引得春思缭乱交加。柳荫下桃花小径，乱纷纷将春色送到万户千家。
西园夜里宴饮，乐工们吹奏起胡笳。缤纷高挂的华灯遮掩了月色，飞驰的车盖碰损了繁花。花园尚未凋残，游子却渐生霜发，重来旧地事事感慨吁嗟。暮霭里一面酒旗斜挂。空倚楼纵目远眺，时而看见栖树归鸦。见此情景，我油然而生归隐之心，神思已暗自随着流水奔到天涯。",宋代,秦观,抒情
50225,沁园春·宿霭迷空,宿霭迷空，腻云笼日，昼景渐长。正兰皋泥润，谁家燕喜；蜜脾香少，触处蜂忙。尽日无人帘幕挂，更风递、游丝时过墙。微雨后，有桃愁杏怨，红泪淋浪。风流存心易感，但依依伫立，回尽柔肠。念小奁瑶鉴，重匀绛蜡；玉龙金斗，时熨沉香。柳下相将游冶处，便回首、青楼成异乡。相忆事，纵蛮笺万叠，难写微茫。,"昨夜残存的雾气弥散在天空，厚厚的云层遮住了太阳，夏日渐长。长满兰草的曲折的水泽湿润了泥土。燕子衔起泥土，飞去筑巢。蜂房香气渐少，蜜蜂都到处忙着采蜜。庭院深深，帘幕低垂。只见一阵风吹，把昆虫吐出的游丝吹过了墙来。微雨轻抚，窗外桃花杏花的枝头有水珠如泪滴般不住滴下。
我想起了从前那一段风流往事，恋恋不舍得站在那里，内心无限痛苦。想起她对镜梳妆，想起她用熏笼里的熨斗熨烫衣服。当年我与她在柳下相伴游玩，多么的欢欣。如今回首往事，那青楼已成了异乡，不禁无限伤怀。回忆我们之间的往事，纵使有千万张纸笺，也难以表达我的一腔相思。",宋代,秦观,思念
50227,八六子·倚危亭,倚危亭。恨如芳草，萋萋刬尽还生。念柳外青骢别后，水边红袂分时，怆然暗惊。无端天与娉婷。夜月一帘幽梦，春风十里柔情。怎奈向、欢娱渐随流水，素弦声断，翠绡香减，那堪片片飞花弄晚，蒙蒙残雨笼晴。正销凝。黄鹂又啼数声。,"我独自靠在危亭子上，那怨情就像春草，刚刚被清理，不知不觉又已长出来。一想到在柳树外骑马分别的场景，一想到水边与那位红袖佳人分别的情形，我就伤感不已。
佳人，上天为何赐你如此美丽？让我深深投入无力自拔？当年在夜月里，我们共同醉入一帘幽梦，温柔的春风吹拂着你我。真是无可奈何，往日的欢乐都伴随着流水远去，绿纱巾上的香味渐渐淡去，再也听不到你那悦耳的琴声。如今已到了暮春时令，片片残红在夜色中飞扬，点点细雨下着下着又晴了，雾气一片迷迷蒙蒙。我的愁思正浓，忽然又传来黄鹂的啼叫声，一声一声。",宋代,秦观,离别
50227,八六子·倚危亭,倚危亭。恨如芳草，萋萋刬尽还生。念柳外青骢别后，水边红袂分时，怆然暗惊。无端天与娉婷。夜月一帘幽梦，春风十里柔情。怎奈向、欢娱渐随流水，素弦声断，翠绡香减，那堪片片飞花弄晚，蒙蒙残雨笼晴。正销凝。黄鹂又啼数声。,"我独自靠在危亭子上，那怨情就像春草，刚刚被清理，不知不觉又已长出来。一想到在柳树外骑马分别的场景，一想到水边与那位红袖佳人分别的情形，我就伤感不已。
佳人，上天为何赐你如此美丽？让我深深投入无力自拔？当年在夜月里，我们共同醉入一帘幽梦，温柔的春风吹拂着你我。真是无可奈何，往日的欢乐都伴随着流水远去，绿纱巾上的香味渐渐淡去，再也听不到你那悦耳的琴声。如今已到了暮春时令，片片残红在夜色中飞扬，点点细雨下着下着又晴了，雾气一片迷迷蒙蒙。我的愁思正浓，忽然又传来黄鹂的啼叫声，一声一声。",宋代,秦观,爱情
50228,风流子·东风吹碧草,东风吹碧草，年华换、行客老沧洲。见梅吐旧英，柳摇新绿，恼人春色，还上枝头，寸心乱，北随云黯黯，东逐水悠悠。斜日半山，暝烟两岸，数声横笛，一叶扁舟。青门同携手，前欢记、浑似梦里扬州。谁念断肠南陌，回首西楼。算天长地久，有时有尽，奈何绵绵，此恨难休。拟待倩人说与，生怕人愁。,"春天的风，吹得遍野碧绿绿的，正是一年之中最美好的时节，本该好好欣赏一番，但此时的我，只不过一贬客，奔波在赴杭州的水路里。看到吐露着未开的蓓蕾，柳树焕发出嫩绿的新芽，这无边春色却闹的人一番着恼。是因为心里乱了！乱得连春色也恼起来了。一路回首北国，只见云雾暗淡，东望征程，又是江水悠悠，没个尽头，怎么能让人痛快起来呢。半山的斜晖，两岸笼罩的暮霭，驾着一叶扁舟，远处传来数声牧童的横笛。不管眼见的还是耳听的，都让人心烦。 
在城门口相互携手，共同回忆过去的欢愉，扬州的往事浑似梦境一样。谁能体会到我在南郊的道路上回望你所在的方向时内心思念你的愁苦？我想来，天再长，地再久，也总有个尽头的时候，可我的恨却怎么也消不了啊！我想把这恨说给别人听，可担心别人也会被愁坏的。",宋代,秦观,春天
